video1,video2,mutual
347,1647,2
347,4308,2
347,3530,2
347,5064,3
347,51,2
347,3187,2
347,2392,4
347,3301,3
347,1683,4
347,4650,2
347,2731,4
347,1839,2
347,3548,2
347,3234,2
347,4377,3
347,5331,2
347,3020,3
347,787,2
347,1570,3
347,1577,4
347,5284,5
347,545,2
347,1696,3
347,2585,2
347,3003,2
347,3082,4
347,3858,6
347,2811,3
347,3967,2
347,5177,2
347,736,2
347,2874,2
347,2619,2
347,1224,2
347,2071,3
347,516,3
347,2352,2
347,3946,2
347,2785,4
347,1518,2
347,2253,4
347,4287,3
347,403,3
347,391,2
347,4336,2
347,3285,3
347,4222,2
347,119,2
347,1220,2
347,650,2
347,2972,4
347,185,3
347,3887,3
347,2042,2
347,3189,2
347,3306,2
347,3634,2
347,1082,3
347,5139,2
347,3068,2
347,983,2
347,537,2
347,1509,2
347,2515,4
347,3039,2
347,1138,3
347,5156,2
347,4617,2
347,5000,2
347,2136,2
347,4926,2
347,3972,2
347,1714,2
347,2084,2
347,2164,2
347,220,2
347,4721,2
347,3537,2
347,3441,2
1307,1307,351
1307,363,3
1307,3921,2
1307,612,2
1307,5371,2
1307,194,3
1307,3966,4
1307,1826,3
1307,3618,2
1307,4556,2
1307,4552,2
1307,4854,2
1307,2144,3
1307,3479,2
1307,3358,2
1307,3569,2
1307,5459,5
1307,3696,2
1307,4014,2
1307,4126,2
1307,5036,2
1307,5162,2
1307,2505,2
1307,3880,2
1307,2392,2
1307,2003,2
1307,4796,2
1307,152,2
1307,4598,2
1307,3348,3
1307,3809,3
1307,926,2
1307,3757,2
1307,1562,2
1307,18,2
1307,3410,2
1307,3798,3
1307,1523,2
1307,1945,2
1307,5331,2
4161,4161,413
4161,4074,2
4161,5196,3
4161,1323,2
4161,150,3
4161,1188,3
4161,4032,2
1948,1948,309
1948,2395,23
1948,3313,24
1948,5481,18
1948,4698,4
1948,475,3
1948,899,2
1948,5004,7
1948,4594,2
1948,3147,2
1948,3257,2
3303,3303,26
3303,4988,2
423,423,236
423,3140,2
4062,678,3
4062,4062,233
4062,553,11
4062,5204,15
4062,4130,5
4062,857,13
4062,4261,7
4062,612,2
4062,3809,6
4062,4952,3
4062,2278,2
4062,5020,4
4062,4612,4
4062,3149,2
4062,1112,2
4062,3430,8
4062,2213,2
4062,2682,7
4062,4321,6
4062,3899,4
4062,4896,7
4062,1878,9
4062,4460,6
4062,2110,7
4062,751,4
4062,2416,6
4062,1789,9
4062,2144,6
4062,2446,8
4062,3526,9
4062,901,2
4062,3887,2
4062,4796,3
4062,4546,7
4062,2153,2
4062,3943,6
4062,4854,5
4062,3554,6
4062,4331,4
4062,3319,5
4062,2334,2
4062,1868,2
4062,3904,2
4062,599,2
4062,4106,3
4062,3896,3
4062,786,2
4062,228,2
4062,4008,7
4062,1947,2
4062,3478,2
4062,5417,2
4062,1428,3
4062,4983,4
4062,1678,2
4062,2996,12
4062,5088,3
4062,3265,2
4062,2476,2
4062,5165,2
4062,5052,2
4062,2535,6
4062,4863,4
4062,3900,3
4062,2558,5
4062,4984,2
4062,413,2
4062,3646,2
4062,5463,2
4062,2719,2
4062,651,2
4062,2115,3
4062,3300,2
4062,5314,3
4062,5237,2
4062,3849,2
4062,1681,2
4062,2322,2
4062,4419,2
4062,5033,2
320,320,277
320,3909,4
320,438,3
320,1818,5
320,2065,4
320,5176,2
320,5208,2
320,4387,2
320,3469,2
320,2996,2
2893,2893,4
5163,5163,26
5163,3582,2
4764,4764,118
1224,3588,3
1224,1224,317
1224,5190,2
1224,603,2
1224,2972,4
1224,1428,2
1224,4866,3
1224,5052,6
1224,2253,2
1224,5064,3
1224,1082,2
1224,2906,2
1224,2876,5
1224,906,3
1224,3003,2
1224,3203,5
1224,5317,4
1224,4646,2
1224,4279,4
1224,1864,2
1224,4628,3
1224,5284,3
1224,2470,2
1224,2295,2
1224,2352,4
1224,1783,4
1224,2811,2
1224,3967,2
1224,3441,2
1224,3887,3
1224,5138,2
1224,1157,3
1224,940,5
1224,5347,3
1224,514,2
1224,750,2
1224,3659,3
1224,3052,3
1224,3020,2
1224,2071,7
1224,2515,2
1224,2874,2
1224,1419,3
1224,4721,3
1224,2785,4
1224,2438,3
1224,4812,6
1224,5177,3
1224,2133,3
1224,4106,2
1224,1514,5
1224,1706,4
1224,347,2
1224,1126,2
1224,2619,3
1224,2142,2
1224,2731,2
1224,2403,2
1224,787,4
1224,119,2
1224,3115,4
1224,4336,4
1224,4316,3
1224,3092,2
1224,441,2
1224,4561,2
1224,3934,2
1224,5445,2
1224,857,2
1224,2682,2
1224,4926,2
1224,993,2
1224,3453,3
1224,4585,4
1224,5360,2
1224,1229,2
1224,2408,3
1224,4881,2
1224,4144,2
1224,4998,2
1224,3301,2
1707,1707,4
4478,4478,371
4478,2136,2
4478,2300,2
4478,756,7
4478,3749,2
4478,4925,3
4478,2154,2
4478,3569,2
4478,3789,2
4478,2153,2
4478,183,3
4478,1671,2
4478,4428,2
4478,4053,2
4478,1287,2
4478,786,2
1889,1889,188
1889,756,2
2106,2106,9
3147,686,6
3147,650,6
3147,3147,287
3147,1148,3
3147,1838,7
3147,2208,2
3147,3301,9
3147,906,5
3147,1683,2
3147,5045,5
3147,2785,2
3147,3887,2
3147,4829,2
3147,993,2
3147,3771,4
3147,3127,2
3147,545,5
3147,2640,3
3147,4455,2
3147,3926,2
3147,3285,8
3147,4336,4
3147,2408,5
3147,2404,2
3147,1570,4
3147,3469,2
3147,2019,2
3147,4617,2
3147,1061,3
3147,4731,3
3147,2771,4
3147,3851,5
3147,3234,3
3147,1220,2
3147,441,4
3147,3068,5
3147,3765,6
3147,2133,3
3147,4881,2
3147,1706,7
3147,1932,2
3147,1987,2
3147,2731,3
3147,3022,3
3147,3783,2
3147,5431,4
3147,1009,3
3147,2403,3
3147,1229,3
3147,767,2
3147,1696,2
3147,3946,3
3147,185,2
3147,5121,3
3147,1514,2
3147,4646,2
3147,1701,3
3147,2711,2
3147,3191,2
3147,2352,5
3147,4377,4
3147,1082,2
3147,5060,2
3147,787,2
3147,1793,2
3147,1647,3
3147,220,2
3147,2482,2
3147,4864,5
3147,3052,2
3147,900,2
3147,1126,2
3147,3189,2
3147,2865,2
3147,3532,2
3147,4863,2
3147,2515,4
3147,4316,2
3147,4367,4
3147,3271,2
3147,4224,5
3147,3183,3
3147,2003,2
3147,2186,3
3147,3020,3
3147,5342,2
3147,5138,2
3147,1071,3
3147,3039,2
3147,2874,2
3147,3967,2
3147,424,2
3147,1948,2
3147,940,2
3147,5064,2
3147,537,3
3147,3082,3
3147,4202,2
3147,2816,2
3147,5317,2
3365,3365,411
3365,18,2
3365,2898,3
3365,3003,2
3365,4998,2
3365,2535,2
3365,2557,10
3365,1082,2
3365,3277,2
3365,4829,2
3365,1815,2
3365,3127,2
3365,4591,2
4444,4444,359
4444,4118,2
4444,2839,2
2955,2955,3
4627,4627,28
4627,3513,2
2182,2182,133
2182,5270,2
2015,2015,37
2015,2961,3
2015,1369,2
2015,646,2
2015,1328,3
2015,1559,2
2015,1036,2
2015,2169,2
2670,2670,330
2670,2054,2
2670,3324,2
2670,1928,2
2670,4536,2
2670,2503,2
2670,3208,2
5295,5295,322
5295,135,2
5295,3207,2
632,632,9
712,712,347
712,1973,4
712,2726,2
712,3526,3
712,901,5
712,1504,9
712,4275,5
712,323,2
712,1282,3
712,2414,3
712,1006,2
712,1033,4
712,612,8
712,2340,2
712,3489,2
712,19,3
712,5031,4
712,2834,2
712,5314,2
712,2334,7
712,4331,4
712,4796,4
712,842,2
712,2278,4
712,1047,3
712,5355,12
712,5417,2
712,4546,3
712,2143,2
712,4691,5
712,1042,2
712,4419,2
712,3904,4
712,3069,7
712,4612,2
712,3319,2
712,3149,7
712,2321,5
712,4261,3
712,2996,3
712,1017,4
712,4321,2
712,5475,2
712,1001,2
712,2692,4
712,2535,3
712,789,2
712,1960,2
712,2361,2
712,691,4
712,3478,3
712,4592,3
712,1849,3
712,921,3
712,2925,2
712,2779,4
712,651,6
712,2946,3
712,2683,2
712,2898,2
712,2010,2
712,2913,2
712,2494,4
712,4952,8
712,3265,3
712,1377,2
712,2719,3
712,4762,2
712,3495,3
712,3209,2
712,553,2
712,5041,2
712,786,6
712,1217,2
712,1005,4
712,5461,2
712,2383,2
712,1979,3
712,4131,4
712,857,4
712,1681,2
712,1302,2
712,3122,2
712,3943,2
712,3522,2
712,3646,2
712,4456,2
712,1112,2
712,1808,2
712,1598,2
712,413,3
712,452,2
712,2070,2
712,5204,2
712,2110,2
712,4408,2
712,5165,2
712,4402,2
712,496,2
712,4577,2
3522,3522,209
3522,3526,2
